@relation FAQ
@attribute id string
@attribute text string
@attribute class {'AGRICULTURE','CAREER','GK','HEALTH','INSURANCE','INDIAN','SPORTS','TELECOMMUNICATION','TOURISM','BANK','LOAN','INTERNAL','PERSONALITY','RECIPES','VISA','WEB'}

@data
"ENG_INDIAN_RAILWAYS_74"," KN I KNSL TKTS ","INDIAN"
"ENG_INDIAN_RAILWAYS_75"," H I WT TLFR TKTS ","INDIAN"
"ENG_INDIAN_RAILWAYS_76"," WT HPNS BKNK MBL XTS TN KRT TBTT TKT NMBR JNRT ","INDIAN"
"ENG_INDIAN_RAILWAYS_77"," WT IRKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_78"," H RLW TKTN IRKT WRK ","INDIAN"
"ENG_INDIAN_RAILWAYS_79"," WT PRRK USNK IRKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_95"," WT I FRJT IRKT PN ","INDIAN"
"ENG_INDIAN_RAILWAYS_96"," WT IRKT LKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_115"," WT I RSF ITKT KRR ","INDIAN"
"ENG_INDIAN_RAILWAYS_119"," WT I OBTN TRN SKTL RSRF ","INDIAN"
"ENG_INDIAN_RAILWAYS_132"," WT IRKT LT FRXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_135"," WT RSRF RLS ","INDIAN"
"ENG_INDIAN_RAILWAYS_136"," KN I BK TKT BHBN BNKL HR ","INDIAN"
"ENG_INDIAN_RAILWAYS_137"," H TS ATFN I RSRF TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_138"," H I RSRF STTS TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_139"," KN I BRT TRN RK TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_140"," H I BRT TRN RSRF KX I AM ABL WTLS TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_141"," H I KRNT STTS UNKN TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_142"," H RLW ATMT TLFN ENKR SSTM WRK ","INDIAN"
"ENG_INDIAN_RAILWAYS_143"," WT TTKL RSRF SKM ","INDIAN"
"ENG_INDIAN_RAILWAYS_144"," WT I T I PLN JRN ATFN ","INDIAN"
"ENG_INDIAN_RAILWAYS_145"," WT RLS RFNT KNSL RSRF TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_146"," KN I RFNT KNTR ","INDIAN"
"ENG_INDIAN_RAILWAYS_147"," WT PRSK TM LMTS ","INDIAN"
"ENG_INDIAN_RAILWAYS_148"," WT RFNT PRSK TM LMTS ","INDIAN"
"ENG_INDIAN_RAILWAYS_149"," SPS I AM UNBL APRX KNSR A0RT I T ","INDIAN"
"ENG_INDIAN_RAILWAYS_150"," WL ENTR AMNT RFNT I LS MN ","INDIAN"
"ENG_INDIAN_RAILWAYS_151"," H TTKT KNSL XRJS ","INDIAN"
"ENG_INDIAN_RAILWAYS_152"," KN RFNT KLMT AK FLS JRN ","INDIAN"
"ENG_INDIAN_RAILWAYS_153"," KN I KLM RFNT I TRFL LWR KLS I KLS TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_154"," I RSRF TKT I PRFT AKKM KN I RFNT ","INDIAN"
"ENG_INDIAN_RAILWAYS_155"," WL I ABL RFNT I WX TRFL T LT RNNK TRNS ","INDIAN"
"ENG_INDIAN_RAILWAYS_156"," I KNTN ONWR JRN T LT RNNK KNKT TRN KN I KLM RFNT ","INDIAN"
"ENG_INDIAN_RAILWAYS_157"," KN I KLM RFNT TRN KNSL ","INDIAN"
"ENG_INDIAN_RAILWAYS_158"," WT RFNT TKT PSNJ KNFR WTLS ","INDIAN"
"ENG_INDIAN_RAILWAYS_159"," KN I RFNT TKT I LST ","INDIAN"
"ENG_INDIAN_RAILWAYS_160"," H KST TPLK TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_161"," AR TPLK TKT XRJS RFNT IF I ORJN TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_162"," M LTL SN TR TKT KN I TPLK TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_163"," WT KLRK AJ XRJ LFT ","INDIAN"
"ENG_INDIAN_RAILWAYS_164"," H RFNT SRNT UNST UNRS TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_165"," AR BTRL FR PSNJ TRFL AK KXS ","INDIAN"
"ENG_INDIAN_RAILWAYS_166"," T KTRN FSLT AFLB TRNS ","INDIAN"
"ENG_INDIAN_RAILWAYS_167"," H I AFL KTRN FSLT BRT ","INDIAN"
"ENG_INDIAN_RAILWAYS_168"," WT KTRN FSLT STXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_169"," H I KLT KTRN SRFS TRNS STXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_170"," WT RT STNT MN INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_171"," WT RT ALKR ITMS INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_172"," WT MN FT RJTH EKSP ","INDIAN"
"ENG_INDIAN_RAILWAYS_173"," IS MTKL ASST AFLB TRNS ","INDIAN"
"ENG_INDIAN_RAILWAYS_174"," IF I AM BRKN JRN WTNK KNKT TRN I LKJ KLK RM ","INDIAN"
"ENG_INDIAN_RAILWAYS_175"," T I P WTNK RM STXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_176"," IS TRNS AKKM AFLB STXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_177"," IS AKKM AFLB BSTS RTRN RMS TRMT ","INDIAN"
"ENG_INDIAN_RAILWAYS_178"," T RLWS HTLS TRST SPTS ","INDIAN"
"ENG_INDIAN_RAILWAYS_179"," H I BK AKKM HTLS ","INDIAN"
"ENG_INDIAN_RAILWAYS_180"," WT AKKM XRJS RLW HTL PR ","INDIAN"
"ENG_INDIAN_RAILWAYS_181"," WT AMNT AFLB PSNJ ","INDIAN"
"ENG_INDIAN_RAILWAYS_182"," WM I KNTK I KMPL ","INDIAN"
"ENG_INDIAN_RAILWAYS_183"," IF I SKSX KMPL KTRN FSLT PSNJ AMNT WM I TX W0 ","INDIAN"
"ENG_INDIAN_RAILWAYS_184"," WT KRTX SKM WT SLNT FTRS ","INDIAN"
"ENG_INDIAN_RAILWAYS_185"," KN I BK TKTS KRTT KRT ","INDIAN"
"ENG_INDIAN_RAILWAYS_186"," KN I BK TKTS MBL FN ","INDIAN"
"ENG_INDIAN_RAILWAYS_187"," KN I BK TKTS TRFL AJNT ","INDIAN"
"ENG_INDIAN_RAILWAYS_188"," H LKT A0RS RL TRFL SRFS AJNT RTS PLS ","INDIAN"
"ENG_INDIAN_RAILWAYS_189"," WT FSLT AFLB INTR TRST ","INDIAN"
"ENG_INDIAN_RAILWAYS_190"," AR SPXL FSLT PRFT INTN RLW FRN TRST ","INDIAN"
"ENG_INDIAN_RAILWAYS_191"," WT KST INTR PS ","INDIAN"
"ENG_INDIAN_RAILWAYS_192"," WR INTN RL PSS AFLB ","INDIAN"
"ENG_INDIAN_RAILWAYS_193"," KN I PRPN PSTP RSRF ","INDIAN"
"ENG_INDIAN_RAILWAYS_194"," KN I XNJ BRTN STXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_195"," KN I BRK JRN INTR STXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_196"," WT RLS BRK JRN INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_197"," KN I EKST JRN BYNT ORJN TSTN ","INDIAN"
"ENG_INDIAN_RAILWAYS_198"," KN I UPKR TKT KLS ENRT ","INDIAN"
"ENG_INDIAN_RAILWAYS_199"," KN KNFR TKT TRNS ELS ","INDIAN"
"ENG_INDIAN_RAILWAYS_200"," WT RLS KRYN LKJ INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_201"," WT SRKL JRN TKTS ","INDIAN"
"ENG_INDIAN_RAILWAYS_202"," WT ATFN OFRB SRKL JRN TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_203"," WT BKNK PRST SRKL JRN TKTS ","INDIAN"
"ENG_INDIAN_RAILWAYS_204"," WT TP KNSS AFLB INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_205"," WR I FRS KNSS FRM ","INDIAN"
"ENG_INDIAN_RAILWAYS_206"," WR I RSRF RKST FRM ","INDIAN"
"ENG_INDIAN_RAILWAYS_207"," H TPS KTS INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_208"," WR KN I LST ML EKSP TRNS RNNK INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_209"," WR KN I LST RJTH EKSP TRNS RNNK INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_210"," WR KN I LST XTBT TRNS RNNK INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_211"," WR KN I LST SPXL TRNS RNNK INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_212"," WR KN I TTLS LKSR TRNS RNNK INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_213"," WR KN I TTLS HLS TRNS RNNK INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_214"," WR I TTL TRNS PNTR KRS ","INDIAN"
"ENG_INDIAN_RAILWAYS_215"," H I STXN KT STXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_216"," H I INTR RSRF FSLT PLN JRN ","INDIAN"
"ENG_INDIAN_RAILWAYS_217"," H EKST I P TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_218"," IS SF KRTT KRT ST ","INDIAN"
"ENG_INDIAN_RAILWAYS_219"," H SKR PSWR ","INDIAN"
"ENG_INDIAN_RAILWAYS_220"," H I XK RT TRN ","INDIAN"
"ENG_INDIAN_RAILWAYS_221"," H I XK FR JRN ","INDIAN"
"ENG_INDIAN_RAILWAYS_222"," I TRFL  B H I TRNS AFLB STXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_223"," WT TPS KNSS AFLB PSNJ ","INDIAN"
"ENG_INDIAN_RAILWAYS_224"," WT RLS KNSL ITKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_225"," IS KNSL INTR H I TKT KNSL I BKT ST ","INDIAN"
"ENG_INDIAN_RAILWAYS_226"," H I KNSL TKT TRN TPRT ","INDIAN"
"ENG_INDIAN_RAILWAYS_227"," H I KMPN I FRST TRFL LWR KLS I BKT AK ETK ","INDIAN"
"ENG_INDIAN_RAILWAYS_228"," H I MTF TTLS TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_229"," H I TKTS TLFR ","INDIAN"
"ENG_INDIAN_RAILWAYS_230"," H TM TT JRN I ENSR HM TLFR ","INDIAN"
"ENG_INDIAN_RAILWAYS_231"," KN I BK TKTS OTST INT ","INDIAN"
"ENG_INDIAN_RAILWAYS_232"," WL BKNK AMNT TBTT TKT BKT WT I T ","INDIAN"
"ENG_INDIAN_RAILWAYS_233"," H I STTS TLFR TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_234"," WT TTLS I PRFT KRR TLFR TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_235"," WT I I TNT KNFR BKNK SKRN ","INDIAN"
"ENG_INDIAN_RAILWAYS_236","  I TTLS IRLF TRNS I TR ENKR ","INDIAN"
"ENG_INDIAN_RAILWAYS_237"," I SLKT PRTK BR0 PRFR ALTT BR0  S ","INDIAN"
"ENG_INDIAN_RAILWAYS_238"," WT TTKL BKNK ","INDIAN"
"ENG_INDIAN_RAILWAYS_239"," IS RFNT PRMS LSTM ITKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_240"," H I TX IRKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_241"," WT FRFT FS ","INDIAN"
"ENG_INDIAN_RAILWAYS_242"," H HLP M ","INDIAN"
"ENG_INDIAN_RAILWAYS_243"," H WRKS ","INDIAN"
"ENG_INDIAN_RAILWAYS_244"," WT KRTS AFLB ","INDIAN"
"ENG_INDIAN_RAILWAYS_245"," H I BNK FBF FSLT ","INDIAN"
"ENG_INDIAN_RAILWAYS_246"," WT MSTR SKR KT ","INDIAN"
"ENG_INDIAN_RAILWAYS_247"," H MSTR SKR KT WRK ","INDIAN"
"ENG_INDIAN_RAILWAYS_248"," WT MT PMNT ","INDIAN"
"ENG_INDIAN_RAILWAYS_249"," H RJST IRKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_250"," WT TKMN RKRT BK ETKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_251"," H I PMNT BK ETKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_252"," H I KNSL ETKT PRPR XRT ","INDIAN"
"ENG_INDIAN_RAILWAYS_253"," H I KNSL ETKT I RFNT ","INDIAN"
"ENG_INDIAN_RAILWAYS_255"," WT HPNS PRPR XRT ETKT RMNS RK I TNT TRFL ","INDIAN"
"ENG_INDIAN_RAILWAYS_256"," WT I FRJT KR FT ITNT KRT ","INDIAN"
"ENG_INDIAN_RAILWAYS_257"," H PSTP JRN ETKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_258"," H XNJ NM PSNJ ETKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_259"," KN PRXL KNSL ETKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_260"," KN I BK BRK JRN TKT ETKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_261"," WT TTKL TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_262"," H EKST I P ETKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_263"," WT FRS KLSS TRFL AFLB TTKL ","INDIAN"
"ENG_INDIAN_RAILWAYS_264"," KN I SLKT LTS KT TTKL KT ","INDIAN"
"ENG_INDIAN_RAILWAYS_265"," H I INTR RSRF FSLT BK TTKL KT ","INDIAN"
"ENG_INDIAN_RAILWAYS_266"," WT KNSS AFLB TTKL SKM ","INDIAN"
"ENG_INDIAN_RAILWAYS_267"," H EKST I P TTKL TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_268"," IT TFTT PK TM ST APRL 0 JL ST SPTM ST JNR PK TM ST AKST ST AKST ST FB ST MRX ","INDIAN"
"ENG_INDIAN_RAILWAYS_269"," PK TM XRJS SLPR AK XR KR  NN PK TM  RPS ","INDIAN"
"ENG_INDIAN_RAILWAYS_270"," WN I BK TTKL ITKT ETKT  ","INDIAN"
"ENG_INDIAN_RAILWAYS_271"," KN I BK TTKL TKT LKXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_272"," KN I BK TTKL ITKT TLFR PRFT IRKT ST ","INDIAN"
"ENG_INDIAN_RAILWAYS_273"," WT RLS KNSL ","INDIAN"
"ENG_INDIAN_RAILWAYS_274"," H OPXN WTLS PSNJ BK TTKL KT TRNS ","INDIAN"
"ENG_INDIAN_RAILWAYS_275"," H I APL STTN KNSS ","INDIAN"
"ENG_INDIAN_RAILWAYS_276"," IS STTN KNSS APLK E TKTS ","INDIAN"
"ENG_INDIAN_RAILWAYS_277"," H I RFNT TFRN FR PT EKST RSPK STTN KNSS ","INDIAN"
"ENG_INDIAN_RAILWAYS_296"," K OPXN SLKT XNJ PN ","INDIAN"
"ENG_INDIAN_RAILWAYS_323"," XNJ IRKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_335"," WL IRKT MBL KTM MBL KNKX TSL TML RLNS MTNL KRT BSNL L ","INDIAN"
"ENG_INDIAN_RAILWAYS_368"," WR I RFNT RLS INTN RLWS ","INDIAN"
"ENG_INDIAN_RAILWAYS_395"," WT KST INTN RL PS ","INDIAN"
"ENG_INDIAN_RAILWAYS_397"," KN I PRPN PSTP RSRF ","INDIAN"
"ENG_INDIAN_RAILWAYS_409"," WR I FRS KNSS FRMS ","INDIAN"
"ENG_INDIAN_RAILWAYS_420"," WT FRS KLSS TRFL KTS ","INDIAN"
"ENG_INDIAN_RAILWAYS_444"," WT TTKL BKNK ","INDIAN"
"ENG_INDIAN_RAILWAYS_489"," MBL OPRT OFRS MLTP KPRS PLNS WX I SBSK IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_490"," WT BNFT USNK RLW TKTN SRFS IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_491"," WT FTRS RLTT RLW TKTN AFLB IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_492"," T I RJST IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_493"," WT STPS JTNK IRKT MBL SRFS MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_494"," H I RJST RLW TKTN SRFS IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_495"," H I TNLT IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_496"," H I AKTF IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_497"," KN I XNJ IRKT MBL PN ","INDIAN"
"ENG_INDIAN_RAILWAYS_498"," H I XNJ IRKT MBL PN ","INDIAN"
"ENG_INDIAN_RAILWAYS_499"," WT I FRJT IRKT MBL PN ","INDIAN"
"ENG_INDIAN_RAILWAYS_501"," H I NFKT IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_504"," WL KRTT KRT INFR IRKT MBL SF ","INDIAN"
"ENG_INDIAN_RAILWAYS_505"," H I XRJT TRNS IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_506"," AR TRNS IRKT MBL SKR ","INDIAN"
"ENG_INDIAN_RAILWAYS_515"," H I BK TKT USNK IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_518"," KN I BK TSTN IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_520"," H PSNJ TKT I BK USNK IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_522"," H I F STRT ITKT IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_524"," KN I KNSL RFNT TKT BKT IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_528"," KN ELS IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_529","  I SNXR IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_530"," H I SNXR IRKT MBL ","INDIAN"
"ENG_INDIAN_RAILWAYS_536"," TS IRKT MBL SMLR APRN FNS ","INDIAN"
"ENG_INDIAN_RAILWAYS_537"," WT IRKT MBL LT FRXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_538"," WT FTRS AFLB IRKT MBL LT FRXN ","INDIAN"
"ENG_INDIAN_RAILWAYS_577"," MBL OPRT OFRS MLTP KPRS PL WX I SBSK IRKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_637"," MBL OPRT OFRS MLTP KPRS PL ","INDIAN"
"ENG_INDIAN_RAILWAYS_686"," WL IRKT KTM MBL KNKX TSL TML RLNS MTNL KRT BSNL L ","INDIAN"
"ENG_INDIAN_RAILWAYS_715"," AR TPLK TKT XRJS RFNT IF I ORJN TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_756"," WT ATFN BKNK SRKL JRN TKT ","INDIAN"
"ENG_INDIAN_RAILWAYS_821"," PK TM XRJS SLPR AK XR KR  PK TM  RPS ","INDIAN"
"ENG_INDIAN_RAILWAYS_849"," K OPXN SLKT XNJ PN ","INDIAN"
"ENG_INDIAN_RAILWAYS_888"," WR I STXN KT STXN ","INDIAN"
"ENG_SPORTS_1"," WT KLFR KMBK XM0R RTXN TRTM LMFM  ","SPORTS"
"ENG_SPORTS_2"," W PRSN WN WRLT SRS PKR TRNM  ","SPORTS"
"ENG_SPORTS_3"," WT KLFR BT PRK OLFR  PK XMPN WN MJR ","SPORTS"
"ENG_SPORTS_4"," WT MLTT YNKS SKST KLT 0 ITL AMRK B ","SPORTS"
"ENG_SPORTS_5"," WT TWTT ALTB TFNS KLRT WN US OPN KLF TTLS ","SPORTS"
"ENG_SPORTS_6"," W TPT PK TR ERNN FF S ","SPORTS"
"ENG_SPORTS_7"," WT KLF TRN BNT SPRT KR MKKR KLNK KRS BMPS BT BKS SKST BKN WKS SPT KRNS ","SPORTS"
"ENG_SPORTS_8"," WT TRTT KLF XT OKKR BL HT HSL KLB ","SPORTS"
"ENG_SPORTS_9"," WT TKT NMS APR NFL JRSS ","SPORTS"
"ENG_SPORTS_10"," WT PR FTBL HL FMR BST HL BRTK ","SPORTS"
"ENG_SPORTS_11"," WT BRKL TJRS NK NM KLT XTR PLYN MRBL XLT ","SPORTS"
"ENG_SPORTS_12"," WT SPRT PPLR OLMP SWMR TK KHNM ","SPORTS"
"ENG_SPORTS_13"," WT NB STR RFSS HT WTR XKK HM RRL TKS XWRS 0R ","SPORTS"
"ENG_SPORTS_14"," WTS NB PLYR TMT HS RSFT MRS PTLF TRF ","SPORTS"
"ENG_SPORTS_15"," WTS KMN NKNM MJR LK BSBL PXR ","SPORTS"
"ENG_SPORTS_16"," W NB KX YR TRF NMT AFTR ","SPORTS"
"ENG_SPORTS_17"," WTS NM NFL AL PR BR0R XNN STRL ","SPORTS"
"ENG_SPORTS_18"," W TNS PLYR WN KRNT SLM EFNT TMS ","SPORTS"
"ENG_SPORTS_19"," WT PSXN KLJ FTBL PL RSF TF OBRN AWRT ","SPORTS"
"ENG_SPORTS_20"," WT NB TM XRJS TLR  FLR SL RKLR SSN KM ","SPORTS"
"ENG_SPORTS_21"," WTS FSTS ENJN SPRT ","SPORTS"
"ENG_SPORTS_22"," WT HFWT TN TW TN KLNT RFRN L MLTR T BM ","SPORTS"
"ENG_SPORTS_23"," WT OKLN A0LT HT HMR KMSK PRK HSTR FLWT T TWNT FT LNJR ","SPORTS"
"ENG_SPORTS_24"," W KXT TTRT RT WNKS  WNS T BRKN SKT BMNS MRK  MNTR T ","SPORTS"
"ENG_SPORTS_25"," WT TM  FRST WNNK STNL KP  ","SPORTS"
"ENG_SPORTS_26"," WT ALBM FTBL BSBL STR NMT AKTR PLYT TR BN KS TF ","SPORTS"
"ENG_SPORTS_27"," WT STLR KRTR AKKR HLWT HNTR KLTN T SPL KT SPTT  K    ","SPORTS"
"ENG_SPORTS_28"," WT IF LK FTBL TM LST NK RKRT  STRT KMS ","SPORTS"
"ENG_SPORTS_29"," WT YRT LN FTBL TM TRF T RX RT SN ","SPORTS"
"ENG_SPORTS_30"," WT BTNK PLTX LT AFL PSNK YRTS S ","SPORTS"
"ENG_SPORTS_31"," WT NFL FTBL WT RX LKTL  PNTS  ","SPORTS"
"ENG_SPORTS_32"," W PLYT TFNS N YRK JNTS KXT KBS ","SPORTS"
"ENG_SPORTS_33"," WT FTBL LK EKSP TMS BLTM LS FKS XRFP  SSN ","SPORTS"
"ENG_SPORTS_34"," H TXTN WR0  ","SPORTS"
"ENG_SPORTS_35"," WT UNFR FTBL TM PLYT SFN HLT BLS ","SPORTS"
"ENG_SPORTS_36"," WT NFL TM RFL SPTN BT BLS   ","SPORTS"
"ENG_SPORTS_37"," WT NXNL FTBL KNFR TFXN LNS BRS PKRS PL IN ","SPORTS"
"ENG_SPORTS_38"," WT TLS KRTR FMBL RKRT FF TMS SPR BL KMS ","SPORTS"
"ENG_SPORTS_39"," WS NFL PLYN KRR   ","SPORTS"
"ENG_SPORTS_40"," W LFS FML RLJN KRN B PKRS ","SPORTS"
"ENG_SPORTS_41"," WT SPRT PSTT NFL KXNK RKRT TT ","SPORTS"
"ENG_SPORTS_42"," WT WNNK SLKN KRTT FNS LMBR UTRT UKL KX RT SNTR ","SPORTS"
"ENG_SPORTS_43"," WT NFL TMS LST SPR BLS EX  ","SPORTS"
"ENG_SPORTS_44"," WT FRMR XKK BRS STR 0 ENFR 0 ANML PTLS ","SPORTS"
"ENG_SPORTS_45"," WT NFL PLYR RKRT WR KMS TM  ","SPORTS"
"ENG_SPORTS_46"," H TMS KRST NFL AFL OFXL JNT TLT  ","SPORTS"
"ENG_SPORTS_48"," WT INFR HK RFR KLNK KLSP RTS ","SPORTS"
"ENG_SPORTS_49"," W SKRT RKRT  HT TRKS NL SSN ","SPORTS"
"ENG_SPORTS_50"," WT NL TM PLS ARN KLT 0 PNT ","SPORTS"
"ENG_SPORTS_51"," W WN NL MFP AWRT BKT WN KRTS S ","SPORTS"
"ENG_SPORTS_52"," W TFNS WN NL PNTS TTL ","SPORTS"
"ENG_SPORTS_53"," WT ST HSTS ANL BNPT TRNM KLJT HK PWRH ","SPORTS"
"ENG_SPORTS_54"," W F0R SN WN NLS FLBL PLYR AWRT ","SPORTS"
"ENG_SPORTS_55"," WS PLYR KPTN NL XMPN TMS ","SPORTS"
"ENG_SPORTS_56"," WT HK PSXN PLYR WR 0RT PRTK ","SPORTS"
"ENG_SPORTS_57"," H NL FRNX KLFR  ","SPORTS"
"ENG_SPORTS_58"," WT SNK US HK TM FRJT WRTS SLBR WN SFTS  OLMP ","SPORTS"
"ENG_SPORTS_59"," WT NL TM EMRJ ONT IS JNT JS S BST HM KMS ","SPORTS"
"ENG_SPORTS_60"," WT KRK MKTF NL PLYR PL W0T ","SPORTS"
"ENG_SPORTS_61"," WT HK WKS TB SN BN ","SPORTS"
"ENG_SPORTS_62"," WT INFR HK RFR KLNK WFS HNT BL NS ","SPORTS"
"ENG_SPORTS_63"," WS PLYR AFRJ ASST KM SNKL NL SSN ","SPORTS"
"ENG_SPORTS_64"," H TSKN FSTF SPTS HK RNK ","SPORTS"
"ENG_SPORTS_65"," WT NL TM HSTT  STNL KP FLKS KM MLSN SNTR ","SPORTS"
"ENG_SPORTS_66"," WTS SKRX KLFR HNTK ","SPORTS"
"ENG_SPORTS_67"," WTS KLFR ENTT T FRST ","SPORTS"
"ENG_SPORTS_68"," WT KMK AKTR SKRT HJ SLS BT KLF MT ES INST FTS ","SPORTS"
"ENG_SPORTS_69"," WT KRNT SLM KLF TRNM KLB HSRS SPNK MNT JLPS ","SPORTS"
"ENG_SPORTS_70"," WS SM SNT PK TR WNS ","SPORTS"
"ENG_SPORTS_71"," TRNM ARNL PLMR PL WLK ","SPORTS"
"ENG_SPORTS_72"," WN RKRT SKS PK PLYR YR AWRT NKLS ARNL PLMR TM WTSN ","SPORTS"
"ENG_SPORTS_73"," SMT PLYF LS JK NKLS  U S SNR OPN 0 BR KRXT MS ","SPORTS"
"ENG_SPORTS_74"," KLFR BT TRFL FRWL FNS PLYN US OPN  ","SPORTS"
"ENG_SPORTS_75"," PLYR WN MSTR   ","SPORTS"
"ENG_SPORTS_76"," KLFR WRST FNX BRTX OPN   SKS0 ","SPORTS"
"ENG_SPORTS_77"," WTS KRNT SLM EFNT L TRFN WN ","SPORTS"
"ENG_SPORTS_78"," W SWTX KLFR WN US WMNS OPN STRT TMS ","SPORTS"
"ENG_SPORTS_79"," WS SKSS SMBB KLFR TM ","SPORTS"
"ENG_SPORTS_80"," H RNTS KLFR PLYT ELJB HNTK ","SPORTS"
"ENG_SPORTS_81"," WX FML KLFR SKL NKNM TK ","SPORTS"
"ENG_SPORTS_82"," KLFR JK NKLS WN ET PK EFNT SKS TR ","SPORTS"
"ENG_SPORTS_83"," WT JN TL IRN TNK  FRTL LFT ","SPORTS"
"ENG_SPORTS_84"," WT KLFR HT BN KRNX HT PTR  FRSN KRNX HT HSPT ","SPORTS"
"ENG_SPORTS_85"," WT JPNS KLFR PLYR WN EFNT PK TR SNR TR JPNS ERPN ASTR TRS ","SPORTS"
"ENG_SPORTS_86"," WT KLFR WN NN TRNM  RK LPK TR ","SPORTS"
"ENG_SPORTS_87"," WT KLFR NN FNLT FRST WNNK  MMRL TRNM ","SPORTS"
"ENG_SPORTS_88"," WT KLFR PLYT  STRT KRNT SLM TRNM XLTR INJR FRTT MS  BRTX OPN ","SPORTS"
"ENG_SPORTS_89"," W FLWT WNLS SSN WNNK US OPN PK XMPN  ","SPORTS"
"ENG_SPORTS_90"," H KRL LWS OLMP KLT MTLS WN JMP KMPT ","SPORTS"
