id,text,class
ENG_INDIAN_RAILWAYS_52, SNXR IRKT ,INDIAN
ENG_INDIAN_RAILWAYS_53, KPRS KNKX BRKS BKNK TKT ,INDIAN
ENG_INDIAN_RAILWAYS_54, KPRS KNKX BRKS ENTR KRT TTLS ,INDIAN
ENG_INDIAN_RAILWAYS_55, MBL KS L BTR BKNK TKT ,INDIAN
ENG_INDIAN_RAILWAYS_56, RSF KL SMS BKNK TKT ,INDIAN
ENG_INDIAN_RAILWAYS_57, TNLT MSJ SYNK NTRS APLK T ,INDIAN
ENG_INDIAN_RAILWAYS_58, IRKT SMLR APRN FNS ,INDIAN
ENG_INDIAN_RAILWAYS_59, IRKT LT FRXN ,INDIAN
ENG_INDIAN_RAILWAYS_60, FTRS AFLB IRKT LT FRXN ,INDIAN
ENG_INDIAN_RAILWAYS_61, IRKT KTM MBL KNKX TSL TML RLNS MTNL KRT BSNL L ,INDIAN
ENG_INDIAN_RAILWAYS_62, ENTR MBL IRKT WBST RSF SMS ,INDIAN
ENG_INDIAN_RAILWAYS_63, RKMN APLK FRNT ,INDIAN
ENG_INDIAN_RAILWAYS_64, IRKT ,INDIAN
ENG_INDIAN_RAILWAYS_65, AT IRKT LST PRTN ,INDIAN
ENG_INDIAN_RAILWAYS_66, SRFS OFRT IRKT NKP ,INDIAN
ENG_INDIAN_RAILWAYS_67, ETKT ,INDIAN
ENG_INDIAN_RAILWAYS_68, P TKTS ,INDIAN
ENG_INDIAN_RAILWAYS_69, BYNK TKTS NKP SF SKR ,INDIAN
ENG_INDIAN_RAILWAYS_70, IRKT TKT BK NKP ,INDIAN
ENG_INDIAN_RAILWAYS_71, NR PMNT ,INDIAN
ENG_INDIAN_RAILWAYS_72, STS BK SNKL TRNS ,INDIAN
ENG_INDIAN_RAILWAYS_73, TKTS ,INDIAN
ENG_INDIAN_RAILWAYS_74, KNSL TKTS ,INDIAN
ENG_INDIAN_RAILWAYS_75, WT TLFR TKTS ,INDIAN
ENG_INDIAN_RAILWAYS_76, HPNS BKNK MBL XTS TN KRT TBTT TKT JNRT ,INDIAN
ENG_INDIAN_RAILWAYS_77, IRKT ,INDIAN
ENG_INDIAN_RAILWAYS_78, RLW TKTN IRKT WRK ,INDIAN
ENG_INDIAN_RAILWAYS_79, PRRK USNK IRKT ,INDIAN
ENG_INDIAN_RAILWAYS_95, FRJT IRKT PN ,INDIAN
ENG_INDIAN_RAILWAYS_96, IRKT LKT ,INDIAN
ENG_INDIAN_RAILWAYS_115, RSF ITKT KRR ,INDIAN
ENG_INDIAN_RAILWAYS_119, OBTN TRN SKTL RSRF ,INDIAN
ENG_INDIAN_RAILWAYS_132, IRKT LT FRXN ,INDIAN
ENG_INDIAN_RAILWAYS_135, RSRF RLS ,INDIAN
ENG_INDIAN_RAILWAYS_136, BK TKT BHBN BNKL HR ,INDIAN
ENG_INDIAN_RAILWAYS_137, TS ATFN RSRF TKT ,INDIAN
ENG_INDIAN_RAILWAYS_138, RSRF STTS TKT ,INDIAN
ENG_INDIAN_RAILWAYS_139, BRT TRN RK TKT ,INDIAN
ENG_INDIAN_RAILWAYS_140, BRT TRN RSRF KX AM ABL WTLS TKT ,INDIAN
ENG_INDIAN_RAILWAYS_141, KRNT STTS UNKN TKT ,INDIAN
ENG_INDIAN_RAILWAYS_142, RLW ATMT TLFN ENKR SSTM WRK ,INDIAN
ENG_INDIAN_RAILWAYS_143, TTKL RSRF SKM ,INDIAN
ENG_INDIAN_RAILWAYS_144, T PLN JRN ATFN ,INDIAN
ENG_INDIAN_RAILWAYS_145, RLS RFNT KNSL RSRF TKT ,INDIAN
ENG_INDIAN_RAILWAYS_146, RFNT KNTR ,INDIAN
ENG_INDIAN_RAILWAYS_147, PRSK TM LMTS ,INDIAN
ENG_INDIAN_RAILWAYS_148, RFNT PRSK TM LMTS ,INDIAN
ENG_INDIAN_RAILWAYS_149, SPS AM UNBL APRX KNSR A0RT T ,INDIAN
ENG_INDIAN_RAILWAYS_150, ENTR AMNT RFNT LS MN ,INDIAN
ENG_INDIAN_RAILWAYS_151, TTKT KNSL XRJS ,INDIAN
ENG_INDIAN_RAILWAYS_152, RFNT KLMT AK FLS JRN ,INDIAN
ENG_INDIAN_RAILWAYS_153, KLM RFNT TRFL LWR KLS KLS TKT ,INDIAN
ENG_INDIAN_RAILWAYS_154, RSRF TKT PRFT AKKM RFNT ,INDIAN
ENG_INDIAN_RAILWAYS_155, ABL RFNT WX TRFL T LT RNNK TRNS ,INDIAN
ENG_INDIAN_RAILWAYS_156, KNTN ONWR JRN T LT RNNK KNKT TRN KLM RFNT ,INDIAN
ENG_INDIAN_RAILWAYS_157, KLM RFNT TRN KNSL ,INDIAN
ENG_INDIAN_RAILWAYS_158, RFNT TKT PSNJ KNFR WTLS ,INDIAN
ENG_INDIAN_RAILWAYS_159, RFNT TKT LST ,INDIAN
ENG_INDIAN_RAILWAYS_160, KST TPLK TKT ,INDIAN
ENG_INDIAN_RAILWAYS_161, TPLK TKT XRJS RFNT ORJN TKT ,INDIAN
ENG_INDIAN_RAILWAYS_162, LTL SN TR TKT TPLK TKT ,INDIAN
ENG_INDIAN_RAILWAYS_163, KLRK AJ XRJ LFT ,INDIAN
ENG_INDIAN_RAILWAYS_164, RFNT SRNT UNST UNRS TKT ,INDIAN
ENG_INDIAN_RAILWAYS_165, BTRL FR PSNJ TRFL AK KXS ,INDIAN
ENG_INDIAN_RAILWAYS_166, KTRN FSLT AFLB TRNS ,INDIAN
ENG_INDIAN_RAILWAYS_167, AFL KTRN FSLT BRT ,INDIAN
ENG_INDIAN_RAILWAYS_168, KTRN FSLT STXN ,INDIAN
ENG_INDIAN_RAILWAYS_169, KLT KTRN SRFS TRNS STXN ,INDIAN
ENG_INDIAN_RAILWAYS_170, RT STNT MN INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_171, RT ALKR ITMS INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_172, MN FT RJTH EKSP ,INDIAN
ENG_INDIAN_RAILWAYS_173, MTKL ASST AFLB TRNS ,INDIAN
ENG_INDIAN_RAILWAYS_174, AM BRKN JRN WTNK KNKT TRN LKJ KLK RM ,INDIAN
ENG_INDIAN_RAILWAYS_175, P WTNK STXN ,INDIAN
ENG_INDIAN_RAILWAYS_176, TRNS AKKM AFLB STXN ,INDIAN
ENG_INDIAN_RAILWAYS_177, AKKM AFLB BSTS RTRN TRMT ,INDIAN
ENG_INDIAN_RAILWAYS_178, RLWS HTLS TRST SPTS ,INDIAN
ENG_INDIAN_RAILWAYS_179, BK AKKM HTLS ,INDIAN
ENG_INDIAN_RAILWAYS_180, AKKM XRJS RLW HTL PR ,INDIAN
ENG_INDIAN_RAILWAYS_181, AMNT AFLB PSNJ ,INDIAN
ENG_INDIAN_RAILWAYS_182, WM KNTK KMPL ,INDIAN
ENG_INDIAN_RAILWAYS_183, SKSX KMPL KTRN FSLT PSNJ AMNT WM TX W0 ,INDIAN
ENG_INDIAN_RAILWAYS_184, KRTX SKM SLNT FTRS ,INDIAN
ENG_INDIAN_RAILWAYS_185, BK TKTS KRTT KRT ,INDIAN
ENG_INDIAN_RAILWAYS_186, BK TKTS MBL FN ,INDIAN
ENG_INDIAN_RAILWAYS_187, BK TKTS TRFL AJNT ,INDIAN
ENG_INDIAN_RAILWAYS_188, LKT A0RS RL TRFL SRFS AJNT RTS PLS ,INDIAN
ENG_INDIAN_RAILWAYS_189, FSLT AFLB INTR TRST ,INDIAN
ENG_INDIAN_RAILWAYS_190, SPXL FSLT PRFT INTN RLW FRN TRST ,INDIAN
ENG_INDIAN_RAILWAYS_191, KST INTR PS ,INDIAN
ENG_INDIAN_RAILWAYS_192, INTN RL PSS AFLB ,INDIAN
ENG_INDIAN_RAILWAYS_193, PRPN PSTP RSRF ,INDIAN
ENG_INDIAN_RAILWAYS_194, XNJ BRTN STXN ,INDIAN
ENG_INDIAN_RAILWAYS_195, BRK JRN INTR STXN ,INDIAN
ENG_INDIAN_RAILWAYS_196, RLS BRK JRN INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_197, EKST JRN BYNT ORJN TSTN ,INDIAN
ENG_INDIAN_RAILWAYS_198, UPKR TKT KLS ENRT ,INDIAN
ENG_INDIAN_RAILWAYS_199, KNFR TKT TRNS ELS ,INDIAN
ENG_INDIAN_RAILWAYS_200, RLS KRYN LKJ INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_201, SRKL JRN TKTS ,INDIAN
ENG_INDIAN_RAILWAYS_202, ATFN OFRB SRKL JRN TKT ,INDIAN
ENG_INDIAN_RAILWAYS_203, BKNK PRST SRKL JRN TKTS ,INDIAN
ENG_INDIAN_RAILWAYS_204, TP KNSS AFLB INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_205, FRS KNSS FRM ,INDIAN
ENG_INDIAN_RAILWAYS_206, RSRF RKST FRM ,INDIAN
ENG_INDIAN_RAILWAYS_207, TPS KTS INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_208, LST ML EKSP TRNS RNNK INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_209, LST RJTH EKSP TRNS RNNK INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_210, LST XTBT TRNS RNNK INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_211, LST SPXL TRNS RNNK INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_212, TTLS LKSR TRNS RNNK INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_213, TTLS HLS TRNS RNNK INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_214, TTL TRNS PNTR KRS ,INDIAN
ENG_INDIAN_RAILWAYS_215, STXN KT STXN ,INDIAN
ENG_INDIAN_RAILWAYS_216, INTR RSRF FSLT PLN JRN ,INDIAN
ENG_INDIAN_RAILWAYS_217, EKST P TKT ,INDIAN
ENG_INDIAN_RAILWAYS_218, SF KRTT KRT ST ,INDIAN
ENG_INDIAN_RAILWAYS_219, SKR PSWR ,INDIAN
ENG_INDIAN_RAILWAYS_220, XK RT TRN ,INDIAN
ENG_INDIAN_RAILWAYS_221, XK FR JRN ,INDIAN
ENG_INDIAN_RAILWAYS_222, TRFL  B TRNS AFLB STXN ,INDIAN
ENG_INDIAN_RAILWAYS_223, TPS KNSS AFLB PSNJ ,INDIAN
ENG_INDIAN_RAILWAYS_224, RLS KNSL ITKT ,INDIAN
ENG_INDIAN_RAILWAYS_225, KNSL INTR TKT KNSL BKT ST ,INDIAN
ENG_INDIAN_RAILWAYS_226, KNSL TKT TRN TPRT ,INDIAN
ENG_INDIAN_RAILWAYS_227, KMPN FRST TRFL LWR KLS BKT AK ETK ,INDIAN
ENG_INDIAN_RAILWAYS_228, MTF TTLS TKT ,INDIAN
ENG_INDIAN_RAILWAYS_229, TKTS TLFR ,INDIAN
ENG_INDIAN_RAILWAYS_230, TM TT JRN ENSR HM TLFR ,INDIAN
ENG_INDIAN_RAILWAYS_231, BK TKTS OTST INT ,INDIAN
ENG_INDIAN_RAILWAYS_232, BKNK AMNT TBTT TKT BKT T ,INDIAN
ENG_INDIAN_RAILWAYS_233, STTS TLFR TKT ,INDIAN
ENG_INDIAN_RAILWAYS_234, TTLS PRFT KRR TLFR TKT ,INDIAN
ENG_INDIAN_RAILWAYS_235, TNT KNFR BKNK SKRN ,INDIAN
ENG_INDIAN_RAILWAYS_236, TTLS IRLF TRNS TR ENKR ,INDIAN
ENG_INDIAN_RAILWAYS_237, SLKT PRTK BR0 PRFR ALTT BR0 S ,INDIAN
ENG_INDIAN_RAILWAYS_238, TTKL BKNK ,INDIAN
ENG_INDIAN_RAILWAYS_239, RFNT PRMS LSTM ITKT ,INDIAN
ENG_INDIAN_RAILWAYS_240, TX IRKT ,INDIAN
ENG_INDIAN_RAILWAYS_241, FRFT FS ,INDIAN
ENG_INDIAN_RAILWAYS_242, HLP M ,INDIAN
ENG_INDIAN_RAILWAYS_243, WRKS ,INDIAN
ENG_INDIAN_RAILWAYS_244, KRTS AFLB ,INDIAN
ENG_INDIAN_RAILWAYS_245, BNK FBF FSLT ,INDIAN
ENG_INDIAN_RAILWAYS_246, MSTR SKR KT ,INDIAN
ENG_INDIAN_RAILWAYS_247, MSTR SKR KT WRK ,INDIAN
ENG_INDIAN_RAILWAYS_248, MT PMNT ,INDIAN
ENG_INDIAN_RAILWAYS_249, RJST IRKT ,INDIAN
ENG_INDIAN_RAILWAYS_250, TKMN RKRT BK ETKT ,INDIAN
ENG_INDIAN_RAILWAYS_251, PMNT BK ETKT ,INDIAN
ENG_INDIAN_RAILWAYS_252, KNSL ETKT PRPR XRT ,INDIAN
ENG_INDIAN_RAILWAYS_253, KNSL ETKT RFNT ,INDIAN
ENG_INDIAN_RAILWAYS_255, HPNS PRPR XRT ETKT RMNS RK TNT TRFL ,INDIAN
ENG_INDIAN_RAILWAYS_256, FRJT KR FT ITNT KRT ,INDIAN
ENG_INDIAN_RAILWAYS_257, PSTP JRN ETKT ,INDIAN
ENG_INDIAN_RAILWAYS_258, XNJ NM PSNJ ETKT ,INDIAN
ENG_INDIAN_RAILWAYS_259, PRXL KNSL ETKT ,INDIAN
ENG_INDIAN_RAILWAYS_260, BK BRK JRN TKT ETKT ,INDIAN
ENG_INDIAN_RAILWAYS_261, TTKL TKT ,INDIAN
ENG_INDIAN_RAILWAYS_262, EKST P ETKT ,INDIAN
ENG_INDIAN_RAILWAYS_263, FRS KLSS TRFL AFLB TTKL ,INDIAN
ENG_INDIAN_RAILWAYS_264, SLKT LTS KT TTKL KT ,INDIAN
ENG_INDIAN_RAILWAYS_265, INTR RSRF FSLT BK TTKL KT ,INDIAN
ENG_INDIAN_RAILWAYS_266, KNSS AFLB TTKL SKM ,INDIAN
ENG_INDIAN_RAILWAYS_267, EKST P TTKL TKT ,INDIAN
ENG_INDIAN_RAILWAYS_268, TFTT PK TM ST APRL 0 JL ST SPTM ST JNR PK TM ST AKST ST AKST ST FB ST MRX ,INDIAN
ENG_INDIAN_RAILWAYS_269, PK TM XRJS SLPR AK XR KR  NN PK TM  RPS ,INDIAN
ENG_INDIAN_RAILWAYS_270, BK TTKL ITKT ETKT  ,INDIAN
ENG_INDIAN_RAILWAYS_271, BK TTKL TKT LKXN ,INDIAN
ENG_INDIAN_RAILWAYS_272, BK TTKL ITKT TLFR PRFT IRKT ST ,INDIAN
ENG_INDIAN_RAILWAYS_273, RLS KNSL ,INDIAN
ENG_INDIAN_RAILWAYS_274, OPXN WTLS PSNJ BK TTKL KT TRNS ,INDIAN
ENG_INDIAN_RAILWAYS_275, APL STTN KNSS ,INDIAN
ENG_INDIAN_RAILWAYS_276, STTN KNSS APLK E TKTS ,INDIAN
ENG_INDIAN_RAILWAYS_277, RFNT TFRN FR PT EKST RSPK STTN KNSS ,INDIAN
ENG_INDIAN_RAILWAYS_296, OPXN SLKT XNJ PN ,INDIAN
ENG_INDIAN_RAILWAYS_323, XNJ IRKT ,INDIAN
ENG_INDIAN_RAILWAYS_335, IRKT MBL KTM MBL KNKX TSL TML RLNS MTNL KRT BSNL L ,INDIAN
ENG_INDIAN_RAILWAYS_368, RFNT RLS INTN RLWS ,INDIAN
ENG_INDIAN_RAILWAYS_395, KST INTN RL PS ,INDIAN
ENG_INDIAN_RAILWAYS_397, PRPN PSTP RSRF ,INDIAN
ENG_INDIAN_RAILWAYS_409, FRS KNSS FRMS ,INDIAN
ENG_INDIAN_RAILWAYS_420, FRS KLSS TRFL KTS ,INDIAN
ENG_INDIAN_RAILWAYS_444, TTKL BKNK ,INDIAN
ENG_INDIAN_RAILWAYS_489, MBL OPRT OFRS MLTP KPRS PLNS SBSK IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_490, BNFT USNK RLW TKTN SRFS IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_491, FTRS RLTT RLW TKTN AFLB IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_492, RJST IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_493, STPS JTNK IRKT MBL SRFS MBL ,INDIAN
ENG_INDIAN_RAILWAYS_494, RJST RLW TKTN SRFS IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_495, TNLT IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_496, AKTF IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_497, XNJ IRKT MBL PN ,INDIAN
ENG_INDIAN_RAILWAYS_498, XNJ IRKT MBL PN ,INDIAN
ENG_INDIAN_RAILWAYS_499, FRJT IRKT MBL PN ,INDIAN
ENG_INDIAN_RAILWAYS_501, NFKT IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_504, KRTT KRT INFR IRKT MBL SF ,INDIAN
ENG_INDIAN_RAILWAYS_505, XRJT TRNS IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_506, TRNS IRKT MBL SKR ,INDIAN
ENG_INDIAN_RAILWAYS_515, BK TKT USNK IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_518, BK TSTN IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_520, PSNJ TKT BK USNK IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_522, F STRT ITKT IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_524, KNSL RFNT TKT BKT IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_528, ELS IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_529, SNXR IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_530, SNXR IRKT MBL ,INDIAN
ENG_INDIAN_RAILWAYS_536, IRKT MBL SMLR APRN FNS ,INDIAN
ENG_INDIAN_RAILWAYS_537, IRKT MBL LT FRXN ,INDIAN
ENG_INDIAN_RAILWAYS_538, FTRS AFLB IRKT MBL LT FRXN ,INDIAN
ENG_INDIAN_RAILWAYS_577, MBL OPRT OFRS MLTP KPRS PL SBSK IRKT ,INDIAN
ENG_INDIAN_RAILWAYS_637, MBL OPRT OFRS MLTP KPRS PL ,INDIAN
ENG_INDIAN_RAILWAYS_686, IRKT KTM MBL KNKX TSL TML RLNS MTNL KRT BSNL L ,INDIAN
ENG_INDIAN_RAILWAYS_715, TPLK TKT XRJS RFNT ORJN TKT ,INDIAN
ENG_INDIAN_RAILWAYS_756, ATFN BKNK SRKL JRN TKT ,INDIAN
ENG_INDIAN_RAILWAYS_821, PK TM XRJS SLPR AK XR KR  PK TM  RPS ,INDIAN
ENG_INDIAN_RAILWAYS_849, OPXN SLKT XNJ PN ,INDIAN
ENG_INDIAN_RAILWAYS_888, STXN KT STXN ,INDIAN
ENG_SPORTS_1, KLFR KMBK XM0R RTXN TRTM LMFM  ,SPORTS
ENG_SPORTS_2, PRSN WN WRLT SRS PKR TRNM  ,SPORTS
ENG_SPORTS_3, KLFR BT PRK OLFR  PK XMPN WN MJR ,SPORTS
ENG_SPORTS_4, MLTT YNKS SKST KLT 0 ITL AMRK B ,SPORTS
ENG_SPORTS_5, TWTT ALTB TFNS KLRT WN US KLF TTLS ,SPORTS
ENG_SPORTS_6, TPT PK TR ERNN FF S ,SPORTS
ENG_SPORTS_7, KLF TRN BNT SPRT KR MKKR KLNK KRS BMPS BT BKS SKST BKN WKS SPT KRNS ,SPORTS
ENG_SPORTS_8, TRTT KLF XT OKKR BL HT HSL KLB ,SPORTS
ENG_SPORTS_9, TKT NMS APR NFL JRSS ,SPORTS
ENG_SPORTS_10, PR FTBL HL FMR BST HL BRTK ,SPORTS
ENG_SPORTS_11, BRKL TJRS NK NM KLT XTR PLYN MRBL XLT ,SPORTS
ENG_SPORTS_12, SPRT PPLR OLMP SWMR TK KHNM ,SPORTS
ENG_SPORTS_13, NB STR RFSS HT WTR XKK HM RRL TKS XWRS 0R ,SPORTS
ENG_SPORTS_14, WTS NB PLYR TMT HS RSFT MRS PTLF TRF ,SPORTS
ENG_SPORTS_15, WTS KMN NKNM MJR LK BSBL PXR ,SPORTS
ENG_SPORTS_16, NB KX TRF NMT AFTR ,SPORTS
ENG_SPORTS_17, WTS NM NFL PR BR0R XNN STRL ,SPORTS
ENG_SPORTS_18, TNS PLYR WN KRNT SLM EFNT TMS ,SPORTS
ENG_SPORTS_19, PSXN KLJ FTBL PL RSF TF OBRN AWRT ,SPORTS
ENG_SPORTS_20, NB TM XRJS TLR  FLR SL RKLR SSN KM ,SPORTS
ENG_SPORTS_21, WTS FSTS ENJN SPRT ,SPORTS
ENG_SPORTS_22, HFWT TN TW TN KLNT RFRN L MLTR T BM ,SPORTS
ENG_SPORTS_23, OKLN A0LT HT HMR KMSK PRK HSTR FLWT T TWNT FT LNJR ,SPORTS
ENG_SPORTS_24, KXT TTRT RT WNKS  WNS T BRKN SKT BMNS MRK  MNTR T ,SPORTS
ENG_SPORTS_25, TM  FRST WNNK STNL KP  ,SPORTS
ENG_SPORTS_26, ALBM FTBL BSBL STR NMT AKTR PLYT TR BN KS TF ,SPORTS
ENG_SPORTS_27, STLR KRTR AKKR HLWT HNTR KLTN T SPL KT SPTT     ,SPORTS
ENG_SPORTS_28, IF LK FTBL TM LST NK RKRT  STRT KMS ,SPORTS
ENG_SPORTS_29, YRT LN FTBL TM TRF T RX RT SN ,SPORTS
ENG_SPORTS_30, BTNK PLTX LT AFL PSNK YRTS S ,SPORTS
ENG_SPORTS_31, NFL FTBL WT RX LKTL  PNTS  ,SPORTS
ENG_SPORTS_32, PLYT TFNS YRK JNTS KXT KBS ,SPORTS
ENG_SPORTS_33, FTBL LK EKSP TMS BLTM LS FKS XRFP  SSN ,SPORTS
ENG_SPORTS_34, TXTN WR0  ,SPORTS
ENG_SPORTS_35, UNFR FTBL TM PLYT SFN HLT BLS ,SPORTS
ENG_SPORTS_36, NFL TM RFL SPTN BT BLS   ,SPORTS
ENG_SPORTS_37, NXNL FTBL KNFR TFXN LNS BRS PKRS PL IN ,SPORTS
ENG_SPORTS_38, TLS KRTR FMBL RKRT FF TMS SPR BL KMS ,SPORTS
ENG_SPORTS_39, NFL PLYN KRR   ,SPORTS
ENG_SPORTS_40, LFS FML RLJN KRN B PKRS ,SPORTS
ENG_SPORTS_41, SPRT PSTT NFL KXNK RKRT TT ,SPORTS
ENG_SPORTS_42, WNNK SLKN KRTT FNS LMBR UTRT UKL KX RT SNTR ,SPORTS
ENG_SPORTS_43, NFL TMS LST SPR BLS EX  ,SPORTS
ENG_SPORTS_44, FRMR XKK BRS STR 0 ENFR 0 ANML PTLS ,SPORTS
ENG_SPORTS_45, NFL PLYR RKRT WR KMS TM  ,SPORTS
ENG_SPORTS_46, TMS KRST NFL AFL OFXL JNT TLT  ,SPORTS
ENG_SPORTS_48, INFR HK RFR KLNK KLSP RTS ,SPORTS
ENG_SPORTS_49, SKRT RKRT  HT TRKS NL SSN ,SPORTS
ENG_SPORTS_50, NL TM PLS ARN KLT PNT ,SPORTS
ENG_SPORTS_51, WN NL MFP AWRT BKT WN KRTS S ,SPORTS
ENG_SPORTS_52, TFNS WN NL PNTS TTL ,SPORTS
ENG_SPORTS_53, ST HSTS ANL BNPT TRNM KLJT HK PWRH ,SPORTS
ENG_SPORTS_54, F0R SN WN NLS FLBL PLYR AWRT ,SPORTS
ENG_SPORTS_55, WS PLYR KPTN NL XMPN TMS ,SPORTS
ENG_SPORTS_56, HK PSXN PLYR WR 0RT PRTK ,SPORTS
ENG_SPORTS_57, NL FRNX KLFR  ,SPORTS
ENG_SPORTS_58, SNK US HK TM FRJT WRTS SLBR WN SFTS  OLMP ,SPORTS
ENG_SPORTS_59, NL TM EMRJ ONT IS JNT JS S BST HM KMS ,SPORTS
ENG_SPORTS_60, KRK MKTF NL PLYR PL W0T ,SPORTS
ENG_SPORTS_61, HK WKS TB SN BN ,SPORTS
ENG_SPORTS_62, INFR HK RFR KLNK WFS HNT BL NS ,SPORTS
ENG_SPORTS_63, WS PLYR AFRJ ASST KM SNKL NL SSN ,SPORTS
ENG_SPORTS_64, TSKN FSTF SPTS HK RNK ,SPORTS
ENG_SPORTS_65, NL TM HSTT  STNL KP FLKS KM MLSN SNTR ,SPORTS
ENG_SPORTS_66, WTS SKRX KLFR HNTK ,SPORTS
ENG_SPORTS_67, WTS KLFR ENTT T FRST ,SPORTS
ENG_SPORTS_68, KMK AKTR SKRT HJ SLS BT KLF ES INST FTS ,SPORTS
ENG_SPORTS_69, KRNT SLM KLF TRNM KLB HSRS SPNK MNT JLPS ,SPORTS
ENG_SPORTS_70, WS SM SNT PK TR WNS ,SPORTS
ENG_SPORTS_71, TRNM ARNL PLMR PL WLK ,SPORTS
ENG_SPORTS_72, WN RKRT SKS PK PLYR AWRT NKLS ARNL PLMR TM WTSN ,SPORTS
ENG_SPORTS_73, SMT PLYF LS JK NKLS  U S SNR 0 BR KRXT MS ,SPORTS
ENG_SPORTS_74, KLFR BT TRFL FRWL FNS PLYN US OPN  ,SPORTS
ENG_SPORTS_75, PLYR WN MSTR   ,SPORTS
ENG_SPORTS_76, KLFR WRST FNX BRTX   SKS0 ,SPORTS
ENG_SPORTS_77, WTS KRNT SLM EFNT L TRFN WN ,SPORTS
ENG_SPORTS_78, SWTX KLFR WN US WMNS STRT TMS ,SPORTS
ENG_SPORTS_79, WS SKSS SMBB KLFR TM ,SPORTS
ENG_SPORTS_80, RNTS KLFR PLYT ELJB HNTK ,SPORTS
ENG_SPORTS_81, FML KLFR SKL NKNM TK ,SPORTS
ENG_SPORTS_82, KLFR JK NKLS WN ET PK EFNT SKS TR ,SPORTS
ENG_SPORTS_83, JN TL IRN TNK  FRTL LFT ,SPORTS
ENG_SPORTS_84, KLFR HT BN KRNX HT PTR  FRSN KRNX HT HSPT ,SPORTS
ENG_SPORTS_85, JPNS KLFR PLYR WN EFNT PK TR SNR TR JPNS ERPN ASTR TRS ,SPORTS
ENG_SPORTS_86, KLFR WN NN TRNM  RK LPK TR ,SPORTS
ENG_SPORTS_87, KLFR NN FNLT FRST WNNK  MMRL TRNM ,SPORTS
ENG_SPORTS_88, KLFR PLYT  STRT KRNT SLM TRNM XLTR INJR FRTT MS  BRTX OPN ,SPORTS
ENG_SPORTS_89, FLWT WNLS SSN WNNK US PK XMPN  ,SPORTS
ENG_SPORTS_90, KRL LWS OLMP KLT MTLS WN JMP KMPT ,SPORTS
ENG_SPORTS_91, LJNT STRN LT TFT RS KRS EFNT ERL ANSN OLMP ,SPORTS
ENG_SPORTS_92, US A0LT BT WK PRKN BRK WRLT TMTR RKRT  OLMP ,SPORTS
ENG_SPORTS_93, WMN US A0LT WN KLT MTL  WNTR OLMP ,SPORTS
ENG_SPORTS_94, FRMR IK PRST ELMN TM SPRT WNTR KMS ,SPORTS
ENG_SPORTS_95, US TM  PRSN AMRK FWRS RT  OLMP AKKR ESPN PL ,SPORTS
ENG_SPORTS_96, KRLN OLMP EFNT JX 0KWN BLK S0 AFRK WN KLT MTL  ,SPORTS
ENG_SPORTS_97, SPRT MRKR ABT PL US WMN WN OLMP KLT  ,SPORTS
ENG_SPORTS_98, FTR SKRN STR PRSN SWM  MTRS MNT  ,SPORTS
ENG_SPORTS_99, OLMP XMP PLYT HFTN XRS B PL JFR  ,SPORTS
ENG_SPORTS_100, KNTN SWM TM SWR  OLMP ,SPORTS
ENG_SPORTS_101, ALPN ST HSTT WNTR OLMP   ,SPORTS
ENG_SPORTS_102, KNTR SWM TM SWR TRNK MKS  OLMP ,SPORTS
ENG_SPORTS_103, SFT JMNS PRFR SMRS BLNS BM ,SPORTS
ENG_SPORTS_104, TYRT MTL TSTN RNR KLFT FR0 OLMP TM  ,SPORTS
ENG_SPORTS_105, SPRT PLYT STNS BRMS ,SPORTS
ENG_SPORTS_106, KNTS TM STRN OFXL OLMP EFNT   ,SPORTS
